Fuel type,license type,driving license,Gear type,Glass,Motor power,Payment method,Previous owners,Number Of Passengers,magnesium_rims,sunroof,Name,Model,Price,scaled_motor_power,normalized_price,brand,type,Alfa Romeo,Audi,BMW,Bus,Cadillac,Chevrolet,Citroen,DAF,Dacia,Daewoo,Daihatsu,Dodge,Fiat,Ford,GMC,Honda,Hyundai,Isuzu,Iveco,Jaguar,Jeep,Kia,Land Rover,Mazda,Mercedes,Mitsubishi,Motorcycle,Nissan,Opel,Peugeot,Renault,Rover,Seat,Skoda,SsangYong,Subaru,Suzuki,Toyota,Truck,Volkswagen,Volvo
2,1,1,1,1,2500.0,0,2,8,20,0,فولكسفاجن ترانسبورتر,1994,27500.0,0.8333333333333334,0.1737387170894535,Volkswagen,ترانسبورتر,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,2,1,1,1,1900.0,1,4,5,20,0,كيا سبورتاج,2012,105000.0,0.5833333333333334,0.6839797483688747,Kia,سبورتاج,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,2,5,20,0,فورد فوكس,2016,55000.0,0.625,0.35479198625311903,Ford,فوكس,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,0,2400.0,0,1,3,0,0,سكودا اوكتافيا,2006,37000.0,0.7916666666666666,0.23628439189144707,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,0,3,5,20,20,فولكسفاجن كادي,2013,86000.0,0.625,0.5588883987648876,Volkswagen,كادي,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,3,1,1600.0,1,1,5,20,0,فولكسفاجن كادي,2016,85000.0,0.45833333333333337,0.5523046435225725,Volkswagen,كادي,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,1,1,1400.0,0,1,5,20,0,كيا مورننغ,2016,49500.0,0.375,0.31858133242038594,Kia,مورننغ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,0,1,5,20,20,فولكسفاجن بولو,2004,40500.0,0.625,0.25932753523954993,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,2000.0,1,1,5,20,20,هوندا سيفيك,2007,48000.0,0.625,0.30870569955691324,Honda,سيفيك,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,1900.0,0,3,7,0,20,فولكسفاجن بولو,2017,61000.0,0.5833333333333334,0.39429451770700974,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,3,1,1600.0,0,1,5,20,0,مرسيدس 518,2008,100000.0,0.45833333333333337,0.6510609721572992,Mercedes,518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1600.0,0,1,5,20,0,فولكسفاجن باسات,1999,35000.0,0.45833333333333337,0.22311688140681685,Volkswagen,باسات,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,1,1,1250.0,1,1,5,0,0,هونداي اكسنت,2015,70000.0,0.3125,0.45354831488784575,Hyundai,اكسنت,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1600.0,0,3,5,20,20,فولكسفاجن 2007,2007,42000.0,0.45833333333333337,0.2692031681030226,Volkswagen,2007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1400.0,1,1,5,20,0,سكودا اوكتافيا,2014,95000.0,0.375,0.6181421959457236,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,1,1,1400.0,1,0,5,20,20,هونداي H100,1997,27000.0,0.375,0.17044683946829595,Hyundai,H100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,1600.0,1,1,5,20,20,فورد فوكس,2014,48000.0,0.45833333333333337,0.30870569955691324,Ford,فوكس,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,2,1,2000.0,0,1,5,20,20,نيسان كشكاي,2015,115000.0,0.625,0.7498173007920258,Nissan,كشكاي,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1200.0,1,0,5,20,0,فولكسفاجن بولو,2014,65000.0,0.29166666666666663,0.4206295386762702,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,2500.0,0,3,5,20,20,ميتسوبيشي باجيرو,2001,17000.0,0.8333333333333334,0.1046092870451448,Mitsubishi,باجيرو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,1600.0,0,3,7,0,0,هونداي كونا,2019,110000.0,0.45833333333333337,0.7168985245804502,Hyundai,كونا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,1009.0,0,0,5,0,0,فولكسفاجن بولو,2005,35500.0,0.21208333333333337,0.2264087590279744,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1600.0,0,3,5,20,0,بيجو 307,2005,33000.0,0.45833333333333337,0.2099493709221866,Peugeot,307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,1,1,1,1600.0,0,1,5,20,0,تويوتا كورولا,2008,75000.0,0.45833333333333337,0.48646709109942127,Toyota,كورولا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,5,1,1,1,1600.0,0,1,5,0,0,هونداي الانترا,2007,36500.0,0.45833333333333337,0.2329925142702895,Hyundai,الانترا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,0,1,5,20,20,مرسيدس سبرنتر,2015,100000.0,0.625,0.6510609721572992,Mercedes,سبرنتر,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1600.0,0,2,5,20,0,اوبل زافيرا,2004,26000.0,0.45833333333333337,0.16386308422598084,Opel,زافيرا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,1600.0,1,3,5,20,0,هونداي جيتس,2008,33000.0,0.45833333333333337,0.2099493709221866,Hyundai,جيتس,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,1,5,20,0,سكودا فابيا,2014,55000.0,0.625,0.35479198625311903,Skoda,فابيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,1,1,1,1,1900.0,0,1,5,20,0,اوبل زافيرا,2002,30000.0,0.5833333333333334,0.19019810519524127,Opel,زافيرا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,1,1,5,20,0,هونداي الانترا,1999,20000.0,0.375,0.12436055277209015,Hyundai,الانترا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,1,5,20,0,هونداي توسان,2015,87000.0,0.625,0.5654721540072026,Hyundai,توسان,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1600.0,0,1,5,20,0,فولكسفاجن شيروكو,2011,67000.0,0.45833333333333337,0.4337970491609004,Volkswagen,شيروكو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,3,1,2000.0,0,1,5,20,20,هونداي فيرنا,2007,36000.0,0.625,0.22970063664913196,Hyundai,فيرنا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,0,1950.0,1,6,5,20,20,بيجو بارتنر,2014,55000.0,0.6041666666666666,0.35479198625311903,Peugeot,بارتنر,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,0,1300.0,1,5,5,0,0,كيا سبورتاج,2016,130000.0,0.33333333333333337,0.8485736294267525,Kia,سبورتاج,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,0,5,20,0,جييب كومباس,2014,75000.0,0.625,0.48646709109942127,Jeep,كومباس,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6,1,1,1,1600.0,1,2,3,0,20,سكودا اوكتافيا,2018,106000.0,0.45833333333333337,0.6905635036111898,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,1,1,1600.0,1,3,5,20,0,كيا بيكانتو,2016,47000.0,0.45833333333333337,0.30212194431459816,Kia,بيكانتو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,1600.0,1,1,7,0,0,هونداي توسان,2016,115000.0,0.45833333333333337,0.7498173007920258,Hyundai,توسان,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1,1,1,1,2300.0,0,5,8,20,0,فولكسفاجن بولو,2015,57000.0,0.75,0.36795949673774925,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,2,3,1,1600.0,1,1,5,0,0,سيت توليدو,2006,30000.0,0.45833333333333337,0.19019810519524127,Seat,توليدو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,5,1,3,0,1300.0,1,3,5,0,0,رينو كانجو,2010,56000.0,0.33333333333333337,0.36137574149543417,Renault,كانجو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,1,0,5,0,0,هونداي كليك,2008,42000.0,0.375,0.2692031681030226,Hyundai,كليك,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,2000.0,0,1,7,20,0,دايو ماتيز,2001,16000.0,0.625,0.09802553180282969,Daewoo,ماتيز,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1600.0,0,3,5,20,0,مرسيدس E200,2007,75000.0,0.45833333333333337,0.48646709109942127,Mercedes,E200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1600.0,0,1,6,20,20,ستروين DS3,2013,50000.0,0.45833333333333337,0.3218732100415435,Citroen,DS3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1200.0,1,0,5,20,0,سكودا فيليسيا,1997,13000.0,0.29166666666666663,0.07827426607588436,Skoda,فيليسيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,1,5,20,0,هونداي i25,2016,70000.0,0.625,0.45354831488784575,Hyundai,i25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1000.0,1,0,5,20,0,فولكسفاجن جولف,2016,117000.0,0.20833333333333334,0.7629848112766561,Volkswagen,جولف,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,3,1,1600.0,1,0,5,0,0,سيت ليون,2008,65000.0,0.45833333333333337,0.4206295386762702,Seat,ليون,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,5,1,3,1,1600.0,1,1,5,20,20,بيجو بارتنر,2018,64000.0,0.45833333333333337,0.41404578343395504,Peugeot,بارتنر,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,2390.0,0,1,5,20,0,سيت قرطبة,2006,35000.0,0.7875,0.22311688140681685,Seat,قرطبة,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,1,5,20,20,مرسيدس E250,2010,113000.0,0.625,0.7366497903073956,Mercedes,E250,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,2000.0,0,0,7,0,0,كيا ريو,2011,40000.0,0.625,0.25603565761839236,Kia,ريو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,1600.0,0,1,7,0,0,هونداي توسان,2017,113000.0,0.45833333333333337,0.7366497903073956,Hyundai,توسان,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,1,5,20,20,سكودا اوكتافيا,2015,68000.0,0.625,0.4403808044032155,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,3,1,2000.0,1,3,5,20,20,فولكسفاجن جولف,2011,85000.0,0.625,0.5523046435225725,Volkswagen,جولف,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1500.0,0,1,5,20,0,ايسوزو تروبر,1998,50000.0,0.41666666666666663,0.3218732100415435,Isuzu,تروبر,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1200.0,1,2,5,0,0,بي ام دبليو 320,2012,110000.0,0.29166666666666663,0.7168985245804502,BMW,ام دبليو 320,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,3,1,2000.0,0,5,5,20,20,كيا سبورتاج,2007,55000.0,0.625,0.35479198625311903,Kia,سبورتاج,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,3,1,1600.0,1,0,5,0,20,بيجو 2001,2001,26000.0,0.45833333333333337,0.16386308422598084,Peugeot,2001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1400.0,1,1,5,0,0,فولكسفاجن باسات,2002,43000.0,0.375,0.2757869233453377,Volkswagen,باسات,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1600.0,0,2,5,20,0,أفيكو 65C18,2010,35000.0,0.45833333333333337,0.22311688140681685,Iveco,65C18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,0,5,20,20,سكودا فابيا,2011,60000.0,0.625,0.3877107624646946,Skoda,فابيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,0,0,5,20,0,اوبل كورسا,2017,60000.0,0.375,0.3877107624646946,Opel,كورسا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,1,6,20,20,كيا ريو,2017,82000.0,0.625,0.5325533777956272,Kia,ريو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1200.0,0,3,5,20,0,فولكسفاجن بولو,2006,37000.0,0.29166666666666663,0.23628439189144707,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,3,1,2200.0,0,1,7,20,20,سكودا اوكتافيا,2009,38500.0,0.7083333333333334,0.24616002475491974,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,1,1,1400.0,1,1,5,20,0,اوبل كورسا,2008,25000.0,0.375,0.15727932898366573,Opel,كورسا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,0,2,5,0,0,هونداي الانترا,2007,37000.0,0.625,0.23628439189144707,Hyundai,الانترا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1000.0,0,0,5,20,0,سكودا فابيا,2013,55000.0,0.20833333333333334,0.35479198625311903,Skoda,فابيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,1,5,20,0,سانغ يونغ ركستون,2009,75000.0,0.625,0.48646709109942127,SsangYong,يونغ ركستون,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,5,1,2,1,1600.0,1,1,7,20,0,فولكسفاجن باسات,2003,43000.0,0.45833333333333337,0.2757869233453377,Volkswagen,باسات,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,6,1,1,0,2400.0,1,0,5,20,20,فولكسفاجن كادي,2016,110000.0,0.7916666666666666,0.7168985245804502,Volkswagen,كادي,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1600.0,1,1,5,20,0,هونداي توسان,2016,94000.0,0.45833333333333337,0.6115584407034085,Hyundai,توسان,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,1900.0,1,3,7,20,20,فولكسفاجن LT,2005,38000.0,0.5833333333333334,0.24286814713376217,Volkswagen,LT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,1,1,1000.0,1,1,5,0,0,كيا بيكانتو,2015,43000.0,0.20833333333333334,0.2757869233453377,Kia,بيكانتو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1800.0,1,6,5,0,0,فولكسفاجن بولو,2009,42000.0,0.5416666666666666,0.2692031681030226,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,1,1,1400.0,1,1,5,0,0,شفروليه سبارك,2014,32500.0,0.375,0.20665749330102906,Chevrolet,سبارك,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1200.0,1,1,5,20,0,مرسيدس 416,2004,11000.0,0.29166666666666663,0.06510675559125415,Mercedes,416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,2000.0,1,3,5,20,20,اوبل استرا,2005,25000.0,0.625,0.15727932898366573,Opel,استرا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,0,1,5,0,0,هونداي اكسنت,2016,70000.0,0.625,0.45354831488784575,Hyundai,اكسنت,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,1700.0,1,1,5,20,0,سيت ابيزا,2012,75000.0,0.5,0.48646709109942127,Seat,ابيزا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,1,5,20,0,سكودا رابيد,2016,67000.0,0.625,0.4337970491609004,Skoda,رابيد,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,2,1,1800.0,0,1,5,20,20,فولكسفاجن LT,2001,35000.0,0.5416666666666666,0.22311688140681685,Volkswagen,LT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2,1,1,1,1600.0,1,1,5,0,20,كيا مورننغ,2016,56000.0,0.45833333333333337,0.36137574149543417,Kia,مورننغ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1600.0,0,2,5,0,0,هونداي توسان,2006,38000.0,0.45833333333333337,0.24286814713376217,Hyundai,توسان,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,2000.0,0,4,5,20,20,سكودا اوكتافيا,2010,52500.0,0.625,0.33833259814733124,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,3,1,1800.0,1,4,5,20,0,سكودا اوكتافيا,2012,79999.0,0.5416666666666666,0.5193792835557546,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
